player,comment,media
danialves,"Y la versión de ella no cuadra con las imágenes. Aquí nos quedamos con lo que nos da la gana. A ella no la fuerza nadie a entrar ahí y entra ella solita hasta en dos ocasiones. Entra, sale, a los dos minutos vuelve y tarda 20 min en salir. Pero bueno, cuántas veces entras al baño hija? Y por tu propio pie? Un poco raro, no?. Y te recuerdo que Dani colaboró con la justicia en todo momento porque vino de México. Insisto, puede patinar su testimonio inicial porque tiene mujer. Pero de ser infiel a violador hay una línea bien grande. Insisto, creo que nadie somos quien para decirle por ahora esas cosas tan bonitas que me están diciendo. Que por otra parte Instagram deberia penalizar perfiles dónde cuando un caso no se a resuelto que vayan a las fotos de Dani, fotos que no tienen nada que ver de su perfil a decirle cosas como ..tu cara es de violador, pudrete, etc etc..pero quién coño se cree la gente para soltar estas cosas al aire? Sois jueces? Y encima muchas desde perfil cerrado y con una foto de una flor, un perro, y ponen en blanco su nombre en estas charlas. Es flipante. Si Instagram tomará medidas contra estas cosas ya verán como la gente no habla a la ligera. Y en caso Dani salga culpable no tu no nadie me podrá decir nada a mi. Yo digo que es muy fácil atacar al hombre ahora y sentenciarle. Son inocentes hasta que no se demuestre lo contrario. Vasta ya de esto. La mujer también pega, la mujer miente, la mujer Jumilla y maltrata al hombre y por vergüenza no dice nada. La mujer también acosa a hombre porque lo he visto yo que aas 4 madrugada en discos como perras en celo. Ya está bien...tengamos educación y esperemos a que la justicia haga su trabajo y cuando juzguen habláis. A ti te gusta si fuera hijo tuyo le sentenciaramos por ser famoso o atacarle por tu físico como de tienes cara violador? Ya está bien hombre. Educación hace falta enas redes. Me gustaría si ella miente que vais a poner? La justicia de equivoca no?",instagram
danialves,"Essa mulher, entra no WC com o cara , depois do ato é mto fácil alegar q teve abuso. Porque entrou, sabia q lá eles não irão para rezar e sim no minino fazer atos libidinosos. Ela não é menina. A defesa tem q fazer uma sindicância social e saber da sua vida pregressa, tem q focar em investigar quem é essas mulher. Só estou aqui olhando de fora e fazendo uma análise.",instagram
danialves,acabou com a carreira.,instagram
danialves,"Mano, não vou nem comentar.Se eu der minha opinião vão me chamar de machista,racista, fascista, malabarista, taxista, dentista,contorcionista, trapezista, fisiculturista, esteticista,otorrinolaringologista, halterofilista, alquimista, ciclista,endocrinologista, motociclista, estilista, ornitologista,guitarrista, pecuarista, baixista, mentalista, jomalista,recepcionista, baterista, manobrista, pneumnologista,tratorista, esgrimista, futebolista, papiloscopista, maquinista,telegrafista, telefonista, balconista, autonomista, ilusionista,anestesista, cardiologista, dermatologista, atacadista,frentista, ortopedista, radiologista, radialista, ginecologista,latinista, saxofonista, patologista, paisagista, eletricista,catequista, bacteriologista, medalhista, reservista,geneticista, xadrezista, sanitarista, maratonista, atomista,basquetebolista, algebrista, alquimista, amadorista,anarquista, anatomista, apologista, arquivista, atacadista,azulejista, balconista, biologista, calculista por aí vai",instagram
danialves,foi de americanas,instagram
danialves,Gado e gado!! Deus patroa família 🇧🇷,instagram
danialves,"Independente do candidato que ele votou, não tem nada haver com o que ele fez! Pessoal que apoia atual presidente só vive de amor né 🤣",instagram
danialves,"Homem de família e defensor dos bons costumes, vai aprender que na Espanha não é Brasil e aqui as leis funcionan, que a justiça seja feita! 🤮",instagram
danialves,Atire a primeira pedra quem nunca errou.🔥🙌,instagram
danialves,É meu camarada..... Espero que esteja pelo menos agasalhado por que aí na Europa faz um friozinho...🔥.. Que diria que mês passado você estava comendo carne de ouro.,instagram
danialves,MOFE NA CADEIA,instagram
danialves,Ze do pandeiro agora vai ter tempo de sobra pra fazer batuque…. Boa estada no xilindró,instagram
danialves,Nuevo fichaje de prisión FC ¿,instagram
danialves,🤮,instagram
danialves,"Est**pador Cri***noso Noj***nto, espero que vc a0dreça na cadê!a",instagram
danialves,O que esperar de um bolsonarista? Dessa gente quero apenas distancia.,instagram
danialves,🤮🤮🤮🤮🤮🤮 até quando as mulheres serão vítimas nas mãos de criaturas como esta?,instagram
danialves,"Não sei se vocês sabem mas o PC Siqueira cometeu pedofilia e ele é PTista. Vocês ficam mencionando bolsonaro nos comentários. Agora eu pergunto: o que o cu tem a ver com as calças. Todo dia pessoas que se dizem boas fazem merda por aí, independente de partido político. Esperava cobranças a ele pelo que ele fez e só vejo gente falando de política, pelo amor de Deus parem com isso.",instagram
danialves,O pior disso tudo tirando a vítima claro!!! é ver mulheres defendendo estuprador!!! depois vem falar de feminisidio me poupe 🤮🤮🤮🤮🤮🤮,instagram
danialves,Ainda bem que está na Espanha se fosse no Brasil era capaz da vítima ser culpada e quando sair da prisão virar Presidente.... que fique na Espanha e castração química pra vc. O cara tem uma filha e faz isso com a filha dos outros é surreal....,instagram
danialves,"E os idiot0s vindo no poste do cara desejar o mal, esses brasileiros pelo amor, por isso que são todos ferrados cambada de pobre do crlh, nunca vai ser ninguém querendo o mal do próximo, nem sabe se o cara não é inocente, lembre-se que muitas mulheres fazem isso com os homens.",instagram
danialves,"Solo ellos saben la verdad y esta claro que uno miente. Si que es verdad que una no va a un lavabo a hablar esta claro. Y en el caso que te violín no se, con tanta gente pides socorro de aí no se va tan tranquilo como si nada fuera pasado. No se todo es muy raro. La verdad solo tiene un camino y espero que tenga el castigo el que miente. Suerte!!!",instagram
danialves,Faz o P de prisão,instagram
danialves,Dani bhai mein ayaa bnde leke wait se @shanky__gang,instagram
danialves,"Rapaz, você com mulher em casa passando por um momento super difícil que é perder uma mãe e além de trair a sua esposa você faz isso?? Todo indício leva a conclusão que você violentou uma mulher 🤮  que se f** na cadeia.",instagram
danialves,"Te creías que estabas por encima del bien y del mal, que eras intocable, pues ojalá pagues hasta el último día por lo que presuntamente has hecho... todo mi apoyo a la victima",instagram
danialves,❤️,instagram
danialves,"O Brasil está com vc Dani, acreditamos na sua inocência e logo logo estará nos campos. O brasil ama vc. 🙌🙌🙌",instagram
danialves,SA FA DO. PO DRE,instagram
danialves,Abusava dmais,instagram
danialves,"Yo sólo vengo a decir que más allá si es verdad o es mentira no podemos asegurar hay tanta gente narcisista encubierta que coloca  fotos hermosas con frases bellas y mantienen está fachada como éste tipo y en la vida real internamente son todo lo contrario, una foto de duelo, y se fue inmediatamente de fiesta a tener sexo y engañar a su esposa que acaba de perder a su madre, está gente no quiere a nadie son falsos van por la vida haciendo daño merecen quedarse solos.",instagram
danialves,O tal do cidadão de bem! #gado,instagram
danialves,Estás donde tienes que estar,instagram
danialves,"Quem nunca errou , atire a primeira pedra As pessoas de um modo geral tem tendência a julgar, condenar sem saber os fatos reais  que levaram  o individuo a cometer algo errado.Parece que estou vendo a cena :  todos com uma pedra na mão prontos para derrubar aquele que pecou.No entanto se esqueceram de olhar para trás e lembrar do passado. Vejo pessoas com um passado meio esquisito , julgando sem misericórdia.A Bíblia diz: Todos pecaram e foram destituídos da glória de Deus.Fazer um flash back da vida é um bom sinal para a pessoa tornar enxergar a realidade dos fatos.",instagram
danialves,"Putz é foda,mas só Deus sabe a verdadeira verdade,ela pode estar certa…mas quantas não fazem isso pra foder o jogador que eh multi milionário? Não defendendo nenhum dos dois mas Deus sabe a verdade ! E a cobrança divina não falha jamais!",instagram
danialves,"Faz o 22, cidadão de bem!!!",instagram
danialves,Achou que estivesse no Brasil e que dinheiro pode comprar tudo? Se deu mal @danialves,instagram
danialves,Tem 4g na tua cela ?,instagram
danialves,🙌 Deus esteja no controle de toda situação,instagram
danialves,"Lindo de Deus, volta logo estou em oração por você.",instagram
danialves,Como as pessoas gostam de apontar o dedo né? Garanto que muitos que vem aqui apontar o dedo já fez igual ou pior. Gente hipócrita.,instagram
danialves,Como Brasileña Q soy 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,instagram
danialves,"A mulher disse. : não ,para! O que ele entendeu: não para ! 😂😂😂",instagram
danialves,"@danialves cada dia me decepciono  mais com jogadores  Brasileiros ,só  ostentação  e esse tipo de coisa, q exemplo um jogador  líder....hahaha só  rindo  mesmo.",instagram
danialves,Só pode ser eleitor do bolsonaro 😂,instagram
danialves,B U R R O,instagram
danialves,🤮🤮🤮🤮🤮,instagram
danialves,Já bastava o Bruno agr vem o Daniel Alves fazer isso dps de velho e foda,instagram
danialves,el pepe,instagram
danialves,"Toda história tem 3 lados, os lados dos envolvidos e a verdade, não se pode concluir nenhuma resposta enquanto ainda existem interrogações, que tudo seja resolvido (da forma que for decidido pelo Juíz)",instagram
danialves,Dani Alves Dios te bendiga y te de la libertad siempre estás en mis oraciones te extraño mucho tus publicaciones que me hacen sentir bien,instagram
danialves,Bolsonaro devia se foragir na España onde as leis funcionam de verdade.,instagram
danialves,Cidadao de bem ai,instagram
danialves,12 aninhos de prisao 🥰🥰🥰🥰🥰🥰,instagram
danialves,🖕🏼🖕🏼🖕🏼,instagram
danialves,Πώς είναι η φυλακή?,instagram
danialves,"Ela bêbada, e ele também, ela deu simplesmente pq quis, e agora é crime ! Niguem pode beber mais não tá !",instagram
danialves,Igualdad ? Pues entonces todas las denuncias falsas por maltrato deberían ser castigadas con mínimo la misma pena de cárcel por q muchas mujeres denuncian se demuestra que es falso y no les pasa nada.. esa igualdad también hay que pedirla,instagram
danialves,Quem mais veio ver os comentários?,instagram
danialves,Cadeia me lembra alguns petistas 😛,instagram
danialves,Agora ele vai jogar feito um condenado,instagram
danialves,"IIIIIIIIII ala, foi preso KKKKKKKKKKKKKKKKK",instagram
danialves,Faz arminha na prisão,instagram
danialves,"She only wants money 💰, be strong 💪🏽",instagram
danialves,"Ela disse que não tinha beijado o cara, que tudo foi forçado, mas o laudo diz que houve beijos antes. Contradições vindas dos 2 lados...Vejamos o desfecho...🤷🏽‍♂️",instagram
danialves,"Isso não passa de uma grande armação bem planejada. Mulher quando é abusada grita, pede socorro. Que banheiro de uma boate não tem grande fluxo de pessoas entrando e saindo? Sei bem como funcionam os banheiros desses ambientes, agora a mulher se diverte, fica quase 15 minutos num banheiro e nem percebi que lá está acontecendo algo de errado? Pelo amor de Deus, o erro dele foi ficar com uma mulher e ele ser casado, agora a mulher transa, faz o que bem quê e depois sai gritando aos quatro ventos que foi abusada. Porque não gritou durante o tal abuso? Me poupe e nos poupe. Pois isso é uma grande armação bem montada. Se ela não quê dinheiro, mas que atenção por algo horrível, o pior é que quando uma mulher é abusada ela sai chorando, talvez gritando e não com o total controle da situação pra sair já acusando e revelando tudo assim tão facilmente. Minha opinião e acredito que essa situação vai ter outro desfecho.",instagram
danialves,Que apodreça na cadeia …. 👏,instagram
danialves,BOLSONARISTA DE KOO É ROLA,instagram
danialves,"Vamos Dani , estamos Contigo Todo SE resolvera pronto esas acusasiones son falsas .",instagram
danialves,Ainda vai vir muita gente aqui te pedir desculpas…só aguarda.,instagram
danialves,"Eu fiz uma edit sua, meu último post 🔥",instagram
danialves,"Y que se dice también que ella era relaciones públicas local? Que estaba en su lugar de trabajo? Dejemos justicia trabajar porque creo nos vamos a llevar una sorpresa. Y como esa tía mienta que pague por ello. A mi este tipo de mujeres no .e representa para nada. Claro, ella no es por ahora no presunta es víctima. Veremos a. Ver quién es la víctima",instagram
danialves,JUSTICIA #niunamas,instagram
danialves,"Hay que saber las dos versiones, por lo tanto aún no es culpable 💎💎",instagram
danialves,Yakışdımı ?,instagram
danialves,Calma calma🤣,instagram
danialves,Preso no muerto⌛,instagram
danialves,"Gente estou vendo aqui vários comentários sobre política, não é nenhum partido que fez ele sair com a moça, quando um não quer dois não faz ... A esposa está em casa, lidando com. O luto .. o que este cara estava fazendo na balada?  Independente de partido político, ele está colhendo a consequência de algo errado que fez 🥺",instagram
danialves,"INUMANO! ESPÍRITO DAS TREVAS! NÃO É NÃO! como todos os outros que cometem crimes, mas digamos de passagem, incrível que não salva um, sempre defensores da família e dos bons costumes, em todos os lugares tem esses selvagens, porém quando esses casos chegam na mídia, são gados. O importante mesmo é cadeia sem fiança para qualquer um.",instagram
danialves,Jack Daniels,instagram
danialves,Que tristeza meu deus! Que a justiça seja feita!,instagram
danialves,Dani-se,instagram
danialves,Violad0r,instagram
danialves,Só o Ex presidiário LULA pra tirar o Daniel Alves da cadeia😂😂😂😂😂,instagram
danialves,"Castração, mas não no doguinho.",instagram
danialves,Sinceramente eu acredito que ele traiu mesmo ... Os dois quiseram... Agora a guria armou esta história ai pra tirar proveito...agora se faz de santa ...,instagram
danialves,Cidadão de bem velho conservador cristão. Nunca falha. Sempre usando Deus para as sem vergonhices,instagram
danialves,"É muito fácil julgar! É a marca da maioria dos mortais! Daniel já contou o que aconteceu, mesmo sendo casado afirmou o que ocorreu, não é do caráter dele tais acusações ( estrupo). Se teve beijo, houve consentimento, elimina a versão de estrupo!",instagram
danialves,"Depois de Mariana Ferrer, prefiro esperar todos os andamentos!🔥",instagram
danialves,Daniel que vc saia logo toco por sua liberdade  eu não acredito 100% nessa mulher,instagram
danialves,Se fosse na Espanha o presidente de vocês ainda estaria preso tá ? Juízes de plantão 😂,instagram
danialves,Não acredito nesta história plenamente vc não vale nada mais a justiça tem que ser ímpar vc causa olofortes então tudo é para ser olhadob,instagram
danialves,Aguardo o final desse caso. As pessoas que estão julgando vão voltar aqui no final,instagram
danialves,"A fama tem um preço. Quando vc está bem todos querem pegar carona e se aproveitar. Por outro lado, quando vc tá fudido todos querem te afundar. As pessoas têm inveja das pessoas famosas, pois querem ter a vida delas. Assim, quando elas estão na merda, ficam felizes com a desgraça alheia. Não estão preocupadas com a vítima, bem ligam, só querem destruir a imagem dos famosos.",instagram
danialves,"Estou com você Dani” seus méritos,suas conquistas não vão ser apagadas não “",instagram
danialves,"Força Daniel Alves,o Senhor é o teu advogado fiel!🙏🙏",instagram
danialves,Pelos comentaristas a culpa é de Bolsonaro kk,instagram
danialves,A LA CÁRCEL!!!!,instagram
danialves,"“Deus, pátria, família..” 🤮",instagram
danialves,"O que esse cara fez da vida dele, agora chora na cadeia.  Abes&do",instagram
danialves,No te vallas a culear al perro también wey 🤣🤣,instagram
danialves,"Mudou o depoimento e confessou que teve relações com a moça “novinha”, mas que foi consensual…lamentável, se não foi, cometeu um ato inaceitável, mas, mesmo que fosse por consentimento, você é CASADO! Que vergonha! Se fosse meu marido deixava na prisão pra sempre! Pra mim, imperdoável! Ainda bem que vc está na Europa, onde existe leis e justiça!",instagram
danialves,Si es verdad de la gravedad de lo que se te acusa es para que te pudras en la cárcel ... Te piensas que por ser futbolista y millonario las mujeres deben caer rendidas a tus pies ...,instagram
danialves,"38,5 milhões de seguidores dia 2/2/23... Q comecem os unfollowers...",instagram
danialves,Jack,instagram
danialves,"Só o fato de tu se contradizer 3x no depoimento já mostra que algo você fez, caso confirmado essa noticia que fique preso um bom tempo e sem Fiança, Jack não tem vez.",instagram
danialves,Cuidado derrubar o sabonete,instagram
danialves,"inacreditável, sinto só noj@",instagram
danialves,VERME,instagram
danialves,Verme,instagram
danialves,L I X O,instagram
danialves,Tarad0 saf4d0,instagram
danialves,Fudeu com meu são Paulo e hoje tá fudido kk 🔴⚫⚪ saudações homem do bem,instagram
danialves,E a mosca apareceu né...,instagram
danialves,Jack,instagram
danialves,"Seus B0st4 Foi Seu Pior ""Cruzamento"", E Olha que eu achei que vc estragava as coisas só no @saopaulofc",instagram
danialves,Deus pátria e família né? Kkk que piada,instagram
danialves,Abusa dentro e fora de campo🔥,instagram
danialves,na cadeia dá pra bloquear comentários????kkkkk,instagram
danialves,Será que a essa altura alguém já comeu o brioco do cidadão de bem ?,instagram
danialves,Era pra ter sido preso antes da copa aí era menos um Merd* na copa 🤣🤣🤣🤣,instagram
danialves,Só vendo nos comentários o tanto de possíveis estupradores defendendo esse cara,instagram
danialves,Cuidado doguinho,instagram
danialves,Toma verg0nha nessa sua cara! Sua esposa ainda te defende! Não merece o lix0 que tem do lado!,instagram
danialves,🐀🐀🐀🐀🐀,instagram
danialves,🤮🤮🤮,instagram
danialves,Faz O B cidadão de bem kkkkkkkkkk,instagram
danialves,No final das contas a pessoa que entra em banheiro unissex pra estuprar é o bolsonarista,instagram
danialves,Cade o cara do bem e da família tradicional brasileira? Ata desculpa peguei pesado,instagram
danialves,Eae 3estupr4d0r saf4d0,instagram
danialves,3 DEPOIMENTOS DIFERENTES. ISSO SE CHAMA: ESTUPRO. Felizmente a lei da Espanha não é igual a da Itália... que deixou o @robinho estuprador fugir!!!! Só cidadão de bem!,instagram
danialves,Justiça e o @robinho tamb tem que ser condenado como todo ciudadano que faz estas atrocidades com as mulheres …,instagram
danialves,"Saco de vacilo , merece ficar na jaula um bom tempo !! 🤢🤮",instagram
danialves,"Deus, Pátria, Família e Cadeia Jack",instagram
danialves,Foi de comes e bebes,instagram
danialves,Acabou com sua carreira de futebol com estilo 🙌👏😂😂😂😂😂,instagram
danialves,Jack Daniel's,instagram
danialves,Tá com a foto preta pqqqqqqq????????,instagram
danialves,É mais um se lascou,instagram
danialves,como ta na cadeia?,instagram
danialves,Daniel se isso  for verdade vai paga por isso...mas não  anula a pessoa q vc e o coração bommm sempre ajudando as pessoas espero que dê tudo certo.,instagram
danialves,Vai mofar na cadeia 🔥,instagram
danialves,🤮,instagram
